TokenId,DateTime,Title,ArtistName,Playlistname,CategoryName
2876,05-12-2017 21:35:52,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North IAP TV,IAP TV
2876,05-12-2017 21:35:49,Wipe 1,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2876,05-12-2017 21:32:35,Doctors Speak About IAP,EC-DS-GH-E-0617,West and North IAP TV,IAP TV
2876,05-12-2017 21:32:17,Channel ID,EC-CHID-CP-E-0617,West and North IAP TV,IAP TV
2876,05-12-2017 21:32:09,WB Copyright,EC-COPY-CP-E-0617,West and North IAP TV,IAP TV
2876,05-12-2017 21:32:02,Disclaimer,EC-DISC-CP-E-0617,West and North IAP TV,IAP TV
2876,05-12-2017 21:30:42,Furball 2 - Sleep,EC-F2S-CH-E-0617,West and North IAP TV,IAP TV
2876,05-12-2017 21:30:39,Wipe 9,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2876,05-12-2017 21:29:59,Public Service PMSMA - 2,EC-PS2-MH-H-0617,West and North IAP TV,IAP TV
2876,05-12-2017 21:27:13,Recipe - Peach And Apple  Rice,EC-PAR-CN-E-1017,West and North IAP TV,IAP TV
2876,05-12-2017 21:26:15,J&J Guide To Baby Milestones 1 Month,BC-JJHTB-PT-E-1017,West and North IAP TV,IAP TV
2876,05-12-2017 21:25:08,Neonatal Lullaby,EC-NL-CH-E-0617,West and North IAP TV,IAP TV
2876,05-12-2017 21:25:05,Wipe 8,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2876,05-12-2017 21:20:59,Time Table,EC-TT-GF-H-0617,West and North IAP TV,IAP TV
2876,05-12-2017 21:20:56,Wipe 7,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2876,05-12-2017 21:19:55,Exclusive Breastfeeding For Six Months,EC-EBS-CN-H-0617,West and North IAP TV,IAP TV
2876,05-12-2017 21:17:55,Marico Saffola Brand Linked Cheese Balls,BC-SAFM-CN-E-1017,West and North IAP TV,IAP TV
2876,05-12-2017 21:16:30,Yolo - Palak,EC-YP-CN-H-0617,West and North IAP TV,IAP TV
2876,05-12-2017 21:14:48,Cleanliness Tips,EC-CT-CH-E-0617,West and North IAP TV,IAP TV
2876,05-12-2017 21:14:05,Public Service PMSMA - 1,EC-PS1-MH-H-0617,West and North IAP TV,IAP TV
2876,05-12-2017 21:14:02,Wipe 6,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2876,05-12-2017 21:12:39,Furball 1 - Play With Kids,EC-F1P-PT-E-0617,West and North IAP TV,IAP TV
2876,05-12-2017 21:12:36,Wipe 5,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2876,05-12-2017 21:05:37,Saath Saath 1 - Going Back To Work,EC-SS1-WE-H-0617,West and North IAP TV,IAP TV
2876,05-12-2017 21:05:34,Wipe 4,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2876,05-12-2017 21:04:08,Pregnant Lullaby,EC-PL-MN-E-0617,West and North IAP TV,IAP TV
2876,05-12-2017 21:00:55,Abbott Vaccines Branded,BC-AVE-CH-E-1117,West and North IAP TV,IAP TV
2876,05-12-2017 20:59:16,Yolo - Curd,EC-YC-CN-H-0617,West and North IAP TV,IAP TV
2876,05-12-2017 20:57:45,Family Cleaning,EC-FC-GH-E-0617,West and North IAP TV,IAP TV
2876,05-12-2017 20:55:40,Sibling Rivalry,EC-SR-PT-E-0617,West and North IAP TV,IAP TV
2876,05-12-2017 20:55:37,Wipe 3,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2876,05-12-2017 20:54:10,Vitamin D,EC-VD-CH-E-0617,West and North IAP TV,IAP TV
2876,05-12-2017 20:50:37,How To Say No,EC-HTSN-PT-H-0617,West and North IAP TV,IAP TV
2876,05-12-2017 20:49:24,Outdoor Sports,EC-OS-GF-E-0617,West and North IAP TV,IAP TV
2876,05-12-2017 20:47:40,Furball 3 - Immunity - New,EC-F3I-CH-E-1017,West and North IAP TV,IAP TV
2876,05-12-2017 20:44:54,Recipe - Moong Sprout Dosa,EC-MSD-CN-E-1017,West and North IAP TV,IAP TV
2876,05-12-2017 20:43:31,Marico Saffola Branded Mushroom,BC-SAFM-CN-E-1017,West and North IAP TV,IAP TV
2876,05-12-2017 20:43:28,Wipe 2,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2876,05-12-2017 20:41:58,Germ Mascot,EC-GM-GH-E-0617,West and North IAP TV,IAP TV
2876,05-12-2017 20:39:18,Travelling With Kids,EC-TWK-PT-E-1017,West and North IAP TV,IAP TV
2876,05-12-2017 20:38:18,J&J How To Bathe Your Newborn,BC-JJHTB-PT-E-1017,West and North IAP TV,IAP TV
2876,05-12-2017 20:35:40,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North IAP TV,IAP TV
2876,05-12-2017 20:35:37,Wipe 1,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2876,05-12-2017 20:32:24,Doctors Speak About IAP,EC-DS-GH-E-0617,West and North IAP TV,IAP TV
