TokenId,DateTime,Title,ArtistName,PlaylistName,CategoryName,
781,10/12/2017 11:44:10 AM,Travelling With Kids,EC-TWK-PT-E-1017,West and North,IAP TV,
781,10/12/2017 11:43:09 AM,J&J How To Bathe Your Newborn,BC-JAJ-CH-E-1017,West and North,IAP TV,
781,10/12/2017 11:36:01 AM,Recipe - Moong Sprout Dosa,EC-MSD-CN-E-1017,West and North,IAP TV,
781,10/12/2017 11:28:20 AM,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North,IAP TV,
781,10/12/2017 11:18:47 AM,J&J How To Bathe Your Newborn,BC-JAJ-CH-E-1017,West and North,IAP TV,
781,10/12/2017 11:16:09 AM,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North,IAP TV,
781,10/12/2017 11:10:15 AM,Marico Saffola Branded Mushroom,BL-SAF-CN-E-1017,West and North,IAP TV,
781,10/12/2017 11:06:36 AM,J&J How To Bathe Your Newborn,BC-JAJ-CH-E-1017,West and North,IAP TV,
781,10/12/2017 11:03:58 AM,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North,IAP TV,
781,10/12/2017 10:51:47 AM,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North,IAP TV,
781,10/12/2017 10:44:58 AM,Travelling With Kids,EC-TWK-PT-E-1017,West and North,IAP TV,
781,10/12/2017 10:41:19 AM,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North,IAP TV,
