TokenId,DateTime,Title,ArtistName,PlaylistName,CategoryName
996,8/31/2017 7:20:04 PM,Pregnant Lullaby,EC-PL-MN-E-0617,West & North,IAP TV
996,8/31/2017 7:20:01 PM,Wipe 2,EC-WIPE-CP-E-0617,West & North,IAP TV
996,8/31/2017 7:19:30 PM,Brush Twice A Day,EC-BTAD-CH-E-0617,West & North,IAP TV
996,8/31/2017 7:15:57 PM,How To Say No,EC-HTSN-PT-H-0617,West & North,IAP TV
996,8/31/2017 7:14:19 PM,Yolo - Curd,EC-YC-CN-H-0617,West & North,IAP TV
996,8/31/2017 7:12:49 PM,Germ Mascot,EC-GM-GH-E-0617,West & North,IAP TV
996,8/31/2017 7:12:46 PM,Wipe 1,EC-WIPE-CP-E-0617,West & North,IAP TV
996,8/31/2017 7:09:33 PM,Doctors Speak About IAP,EC-DS-GH-E-0617,West & North,IAP TV
996,8/31/2017 7:09:15 PM,Channel ID,EC-CHID-CP-E-0617,West & North,IAP TV
996,8/31/2017 7:09:12 PM,Wipe 4,EC-WIPE-CP-E-0617,West & North,IAP TV
996,8/31/2017 7:08:18 PM,Desk Exercise,EC-DE-GF-E-0617,West & North,IAP TV
996,8/31/2017 7:07:00 PM,Malnutrition Film,EC-MF-GN-E-0617,West & North,IAP TV
996,8/31/2017 7:05:29 PM,Family Cleaning,EC-FC-GH-E-0617,West & North,IAP TV
996,8/31/2017 7:03:24 PM,Sibling Rivalry,EC-SR-PT-E-0617,West & North,IAP TV
996,8/31/2017 7:03:21 PM,Wipe 3,EC-WIPE-CP-E-0617,West & North,IAP TV
996,8/31/2017 7:01:54 PM,Vitamin D,EC-VD-CH-E-0617,West & North,IAP TV
996,8/31/2017 7:01:28 PM,Good Food Habits,EC-GFH-CN-E-0617,West & North,IAP TV
996,8/31/2017 7:00:15 PM,Outdoor Sports,EC-OS-GF-E-0617,West & North,IAP TV
996,8/31/2017 6:44:16 PM,Family Cleaning,EC-FC-GH-E-0617,West & North,IAP TV
996,8/31/2017 6:42:10 PM,Sibling Rivalry,EC-SR-PT-E-0617,West & North,IAP TV
996,8/31/2017 6:42:07 PM,Wipe 3,EC-WIPE-CP-E-0617,West & North,IAP TV
996,8/31/2017 6:40:40 PM,Vitamin D,EC-VD-CH-E-0617,West & North,IAP TV
996,8/31/2017 6:40:14 PM,Good Food Habits,EC-GFH-CN-E-0617,West & North,IAP TV
996,8/31/2017 6:39:01 PM,Outdoor Sports,EC-OS-GF-E-0617,West & North,IAP TV
996,8/31/2017 6:37:36 PM,Pregnant Lullaby,EC-PL-MN-E-0617,West & North,IAP TV
996,8/31/2017 6:37:33 PM,Wipe 2,EC-WIPE-CP-E-0617,West & North,IAP TV
996,8/31/2017 6:37:02 PM,Brush Twice A Day,EC-BTAD-CH-E-0617,West & North,IAP TV
996,8/31/2017 6:33:29 PM,How To Say No,EC-HTSN-PT-H-0617,West & North,IAP TV
996,8/31/2017 6:31:51 PM,Yolo - Curd,EC-YC-CN-H-0617,West & North,IAP TV
996,8/31/2017 6:30:21 PM,Germ Mascot,EC-GM-GH-E-0617,West & North,IAP TV
996,8/31/2017 6:30:18 PM,Wipe 1,EC-WIPE-CP-E-0617,West & North,IAP TV
996,8/31/2017 6:27:05 PM,Doctors Speak About IAP,EC-DS-GH-E-0617,West & North,IAP TV
996,8/31/2017 6:26:47 PM,Channel ID,EC-CHID-CP-E-0617,West & North,IAP TV
996,8/31/2017 6:26:44 PM,Wipe 4,EC-WIPE-CP-E-0617,West & North,IAP TV
996,8/31/2017 6:25:50 PM,Desk Exercise,EC-DE-GF-E-0617,West & North,IAP TV
996,8/31/2017 6:24:32 PM,Malnutrition Film,EC-MF-GN-E-0617,West & North,IAP TV
996,8/31/2017 6:23:01 PM,Family Cleaning,EC-FC-GH-E-0617,West & North,IAP TV
996,8/31/2017 6:20:56 PM,Sibling Rivalry,EC-SR-PT-E-0617,West & North,IAP TV
996,8/31/2017 6:20:53 PM,Wipe 3,EC-WIPE-CP-E-0617,West & North,IAP TV
996,8/31/2017 6:19:26 PM,Vitamin D,EC-VD-CH-E-0617,West & North,IAP TV
996,8/31/2017 6:19:00 PM,Good Food Habits,EC-GFH-CN-E-0617,West & North,IAP TV
996,8/31/2017 6:17:47 PM,Outdoor Sports,EC-OS-GF-E-0617,West & North,IAP TV
996,8/31/2017 6:16:22 PM,Pregnant Lullaby,EC-PL-MN-E-0617,West & North,IAP TV
