TokenId,DateTime,Title,ArtistName,Playlistname,CategoryName
896,28-11-2017 22:43:31,Saath Saath 1 - Going Back To Work,EC-SS1-WE-H-0617,West and North IAP TV,IAP TV
896,28-11-2017 22:40:17,Abbott Vaccines Branded,BC-AVE-CH-E-1117,West and North IAP TV,IAP TV
896,28-11-2017 22:35:47,Recipe - Moong Sprout Dosa,EC-MSD-CN-E-1017,West and North IAP TV,IAP TV
896,28-11-2017 22:34:24,Marico Saffola Branded Mushroom,BL-SAF-CN-E-1017,West and North IAP TV,IAP TV
896,28-11-2017 22:28:06,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North IAP TV,IAP TV
896,28-11-2017 22:23:20,Marico Saffola Brand Linked Cheese Balls,BC-SAF-CN-E-1017,West and North IAP TV,IAP TV
896,28-11-2017 22:22:23,J&J Guide To Baby Milestones 1 Month,BC-JAJ-CH-E-1017,West and North IAP TV,IAP TV
896,28-11-2017 22:10:26,Furball 3 - Immunity - New,EC-F3I-CH-E-1017,West and North IAP TV,IAP TV
896,28-11-2017 22:03:37,Travelling With Kids,EC-TWK-PT-E-1017,West and North IAP TV,IAP TV
896,28-11-2017 21:59:59,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North IAP TV,IAP TV
896,28-11-2017 21:54:16,J&J Guide To Baby Milestones 1 Month,BC-JAJ-CH-E-1017,West and North IAP TV,IAP TV
896,28-11-2017 21:34:30,J&J How To Bathe Your Newborn,BC-JAJ-CH-E-1017,West and North IAP TV,IAP TV
896,28-11-2017 21:11:26,Recipe - Moong Sprout Dosa,EC-MSD-CN-E-1017,West and North IAP TV,IAP TV
896,28-11-2017 21:10:03,Marico Saffola Branded Mushroom,BL-SAF-CN-E-1017,West and North IAP TV,IAP TV
896,28-11-2017 21:07:24,Travelling With Kids,EC-TWK-PT-E-1017,West and North IAP TV,IAP TV
896,28-11-2017 21:06:24,J&J How To Bathe Your Newborn,BC-JAJ-CH-E-1017,West and North IAP TV,IAP TV
896,28-11-2017 21:01:00,Recipe - Peach And Apple  Rice,EC-PAR-CN-E-1017,West and North IAP TV,IAP TV
896,28-11-2017 20:47:50,Abbott Vaccines Branded,BC-AVE-CH-E-1117,West and North IAP TV,IAP TV
896,28-11-2017 20:39:17,Travelling With Kids,EC-TWK-PT-E-1017,West and North IAP TV,IAP TV
896,28-11-2017 20:35:39,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North IAP TV,IAP TV
896,28-11-2017 20:32:53,Recipe - Peach And Apple  Rice,EC-PAR-CN-E-1017,West and North IAP TV,IAP TV
896,28-11-2017 20:17:58,Furball 3 - Immunity - New,EC-F3I-CH-E-1017,West and North IAP TV,IAP TV
896,28-11-2017 19:54:50,Saath Saath 1 - Going Back To Work,EC-SS1-WE-H-0617,West and North IAP TV,IAP TV
896,28-11-2017 19:17:36,Marico Saffola Branded Mushroom,BL-SAF-CN-E-1017,West and North IAP TV,IAP TV
896,28-11-2017 19:14:57,Travelling With Kids,EC-TWK-PT-E-1017,West and North IAP TV,IAP TV
896,28-11-2017 19:13:57,J&J How To Bathe Your Newborn,BC-JAJ-CH-E-1017,West and North IAP TV,IAP TV
896,28-11-2017 19:11:19,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North IAP TV,IAP TV
