TokenId,DateTime,Title,ArtistName,Playlistname,CategoryName
2864,05-12-2017 23:50:56,Marico Saffola Brand Linked Cheese Balls,BC-SAFM-CN-E-1017,West and North IAP TV,IAP TV
2864,05-12-2017 23:49:30,Yolo - Palak,EC-YP-CN-H-0617,West and North IAP TV,IAP TV
2864,05-12-2017 23:27:10,Vitamin D,EC-VD-CH-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 23:23:37,How To Say No,EC-HTSN-PT-H-0617,West and North IAP TV,IAP TV
2864,05-12-2017 23:17:54,Recipe - Moong Sprout Dosa,EC-MSD-CN-E-1017,West and North IAP TV,IAP TV
2864,05-12-2017 23:11:18,J&J How To Bathe Your Newborn,BC-JJHTB-PT-E-1017,West and North IAP TV,IAP TV
2864,05-12-2017 23:04:51,Disclaimer,EC-DISC-CP-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 23:03:31,Furball 2 - Sleep,EC-F2S-CH-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 23:03:28,Wipe 9,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 22:57:57,Neonatal Lullaby,EC-NL-CH-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 22:57:54,Wipe 8,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 22:52:43,Exclusive Breastfeeding For Six Months,EC-EBS-CN-H-0617,West and North IAP TV,IAP TV
2864,05-12-2017 22:38:26,Saath Saath 1 - Going Back To Work,EC-SS1-WE-H-0617,West and North IAP TV,IAP TV
2864,05-12-2017 22:38:23,Wipe 4,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 22:32:05,Yolo - Curd,EC-YC-CN-H-0617,West and North IAP TV,IAP TV
2864,05-12-2017 22:28:28,Sibling Rivalry,EC-SR-PT-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 22:28:26,Wipe 3,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 22:23:26,How To Say No,EC-HTSN-PT-H-0617,West and North IAP TV,IAP TV
2864,05-12-2017 22:22:13,Outdoor Sports,EC-OS-GF-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 22:14:47,Germ Mascot,EC-GM-GH-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 22:08:29,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North IAP TV,IAP TV
2864,05-12-2017 22:08:26,Wipe 1,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 21:59:50,Recipe - Peach And Apple  Rice,EC-PAR-CN-E-1017,West and North IAP TV,IAP TV
2864,05-12-2017 21:58:53,J&J Guide To Baby Milestones 1 Month,BC-JJHTB-PT-E-1017,West and North IAP TV,IAP TV
2864,05-12-2017 21:53:36,Time Table,EC-TT-GF-H-0617,West and North IAP TV,IAP TV
2864,05-12-2017 21:53:33,Wipe 7,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 21:52:32,Exclusive Breastfeeding For Six Months,EC-EBS-CN-H-0617,West and North IAP TV,IAP TV
2864,05-12-2017 21:46:42,Public Service PMSMA - 1,EC-PS1-MH-H-0617,West and North IAP TV,IAP TV
2864,05-12-2017 21:46:39,Wipe 6,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 21:33:32,Abbott Vaccines Branded,BC-AVE-CH-E-1117,West and North IAP TV,IAP TV
2864,05-12-2017 21:23:14,How To Say No,EC-HTSN-PT-H-0617,West and North IAP TV,IAP TV
2864,05-12-2017 21:22:01,Outdoor Sports,EC-OS-GF-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 21:20:17,Furball 3 - Immunity - New,EC-F3I-CH-E-1017,West and North IAP TV,IAP TV
2864,05-12-2017 21:14:35,Germ Mascot,EC-GM-GH-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 21:08:17,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North IAP TV,IAP TV
2864,05-12-2017 21:08:14,Wipe 1,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 21:05:01,Doctors Speak About IAP,EC-DS-GH-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 20:59:39,Recipe - Peach And Apple  Rice,EC-PAR-CN-E-1017,West and North IAP TV,IAP TV
2864,05-12-2017 20:58:41,J&J Guide To Baby Milestones 1 Month,BC-JJHTB-PT-E-1017,West and North IAP TV,IAP TV
2864,05-12-2017 20:57:34,Neonatal Lullaby,EC-NL-CH-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 20:57:31,Wipe 8,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 20:48:56,Yolo - Palak,EC-YP-CN-H-0617,West and North IAP TV,IAP TV
2864,05-12-2017 20:46:31,Public Service PMSMA - 1,EC-PS1-MH-H-0617,West and North IAP TV,IAP TV
2864,05-12-2017 20:46:28,Wipe 6,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 20:45:05,Furball 1 - Play With Kids,EC-F1P-PT-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 20:45:02,Wipe 5,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 20:36:35,Pregnant Lullaby,EC-PL-MN-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 20:21:50,Outdoor Sports,EC-OS-GF-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 20:08:06,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North IAP TV,IAP TV
2864,05-12-2017 20:08:03,Wipe 1,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 20:02:57,Furball 2 - Sleep,EC-F2S-CH-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 20:02:54,Wipe 9,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 20:02:13,Public Service PMSMA - 2,EC-PS2-MH-H-0617,West and North IAP TV,IAP TV
2864,05-12-2017 19:58:30,J&J Guide To Baby Milestones 1 Month,BC-JJHTB-PT-E-1017,West and North IAP TV,IAP TV
2864,05-12-2017 19:57:23,Neonatal Lullaby,EC-NL-CH-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 19:57:20,Wipe 8,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 19:53:13,Time Table,EC-TT-GF-H-0617,West and North IAP TV,IAP TV
2864,05-12-2017 19:53:10,Wipe 7,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 19:52:10,Exclusive Breastfeeding For Six Months,EC-EBS-CN-H-0617,West and North IAP TV,IAP TV
2864,05-12-2017 19:50:10,Marico Saffola Brand Linked Cheese Balls,BC-SAFM-CN-E-1017,West and North IAP TV,IAP TV
2864,05-12-2017 19:47:03,Cleanliness Tips,EC-CT-CH-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 19:46:20,Public Service PMSMA - 1,EC-PS1-MH-H-0617,West and North IAP TV,IAP TV
2864,05-12-2017 19:46:17,Wipe 6,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 19:44:53,Furball 1 - Play With Kids,EC-F1P-PT-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 19:44:51,Wipe 5,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 19:36:23,Pregnant Lullaby,EC-PL-MN-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 19:33:10,Abbott Vaccines Branded,BC-AVE-CH-E-1117,West and North IAP TV,IAP TV
2864,05-12-2017 19:31:31,Yolo - Curd,EC-YC-CN-H-0617,West and North IAP TV,IAP TV
2864,05-12-2017 19:26:25,Vitamin D,EC-VD-CH-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 19:22:52,How To Say No,EC-HTSN-PT-H-0617,West and North IAP TV,IAP TV
2864,05-12-2017 19:21:39,Outdoor Sports,EC-OS-GF-E-0617,West and North IAP TV,IAP TV
2864,05-12-2017 19:19:55,Furball 3 - Immunity - New,EC-F3I-CH-E-1017,West and North IAP TV,IAP TV
2864,05-12-2017 19:17:09,Recipe - Moong Sprout Dosa,EC-MSD-CN-E-1017,West and North IAP TV,IAP TV
