TokenId,DateTime,Title,ArtistName,Playlistname,CategoryName
1598,05-12-2017 21:12:05,J&J How To Bathe Your Newborn,BC-JAJ-CH-E-1017,West and North IAP TV,IAP TV
1598,05-12-2017 21:06:41,Recipe - Peach And Apple  Rice,EC-PAR-CN-E-1017,West and North IAP TV,IAP TV
1598,05-12-2017 20:50:52,Marico Saffola Branded Mushroom,BL-SAF-CN-E-1017,West and North IAP TV,IAP TV
1598,05-12-2017 20:31:52,Saath Saath 1 - Going Back To Work,EC-SS1-WE-H-0617,West and North IAP TV,IAP TV
1598,05-12-2017 20:25:58,Marico Saffola Branded Mushroom,BL-SAF-CN-E-1017,West and North IAP TV,IAP TV
1598,04-12-2017 19:16:11,Travelling With Kids,EC-TWK-PT-E-1017,West and North IAP TV,IAP TV
1598,04-12-2017 11:04:16,Recipe - Peach And Apple  Rice,EC-PAR-CN-E-1017,West and North IAP TV,IAP TV
1598,04-12-2017 11:02:16,Marico Saffola Brand Linked Cheese Balls,BC-SAF-CN-E-1017,West and North IAP TV,IAP TV
1598,04-12-2017 11:01:18,J&J Guide To Baby Milestones 1 Month,BC-JAJ-CH-E-1017,West and North IAP TV,IAP TV
1598,04-12-2017 10:17:15,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North IAP TV,IAP TV
1598,01-12-2017 20:41:01,Furball 3 - Immunity - New,EC-F3I-CH-E-1017,West and North IAP TV,IAP TV
1598,01-12-2017 20:34:13,Travelling With Kids,EC-TWK-PT-E-1017,West and North IAP TV,IAP TV
1598,01-12-2017 20:30:34,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North IAP TV,IAP TV
1598,01-12-2017 20:27:49,Recipe - Peach And Apple  Rice,EC-PAR-CN-E-1017,West and North IAP TV,IAP TV
1598,01-12-2017 20:16:08,Furball 3 - Immunity - New,EC-F3I-CH-E-1017,West and North IAP TV,IAP TV
1598,01-12-2017 20:09:20,Travelling With Kids,EC-TWK-PT-E-1017,West and North IAP TV,IAP TV
1598,01-12-2017 20:05:41,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North IAP TV,IAP TV
1598,30-11-2017 21:17:19,Furball 3 - Immunity - New,EC-F3I-CH-E-1017,West and North IAP TV,IAP TV
1598,30-11-2017 21:01:09,J&J Guide To Baby Milestones 1 Month,BC-JAJ-CH-E-1017,West and North IAP TV,IAP TV
1598,30-11-2017 20:54:10,Saath Saath 1 - Going Back To Work,EC-SS1-WE-H-0617,West and North IAP TV,IAP TV
1598,30-11-2017 20:52:26,Furball 3 - Immunity - New,EC-F3I-CH-E-1017,West and North IAP TV,IAP TV
1598,30-11-2017 20:37:14,Marico Saffola Brand Linked Cheese Balls,BC-SAF-CN-E-1017,West and North IAP TV,IAP TV
1598,30-11-2017 20:20:45,Travelling With Kids,EC-TWK-PT-E-1017,West and North IAP TV,IAP TV
1598,30-11-2017 20:17:06,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North IAP TV,IAP TV
1598,30-11-2017 08:56:43,Marico Saffola Branded Mushroom,BL-SAF-CN-E-1017,West and North IAP TV,IAP TV
1598,30-11-2017 08:54:04,Travelling With Kids,EC-TWK-PT-E-1017,West and North IAP TV,IAP TV
1598,30-11-2017 08:53:04,J&J How To Bathe Your Newborn,BC-JAJ-CH-E-1017,West and North IAP TV,IAP TV
1598,30-11-2017 08:50:26,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North IAP TV,IAP TV
1598,28-11-2017 21:40:05,Marico Saffola Branded Mushroom,BL-SAF-CN-E-1017,West and North IAP TV,IAP TV
1598,28-11-2017 21:36:26,J&J How To Bathe Your Newborn,BC-JAJ-CH-E-1017,West and North IAP TV,IAP TV
1598,28-11-2017 21:33:47,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North IAP TV,IAP TV
1598,28-11-2017 21:19:21,Furball 3 - Immunity - New,EC-F3I-CH-E-1017,West and North IAP TV,IAP TV
1598,28-11-2017 21:06:08,Recipe - Peach And Apple  Rice,EC-PAR-CN-E-1017,West and North IAP TV,IAP TV
1598,28-11-2017 20:56:12,Saath Saath 1 - Going Back To Work,EC-SS1-WE-H-0617,West and North IAP TV,IAP TV
1598,28-11-2017 20:51:42,Recipe - Moong Sprout Dosa,EC-MSD-CN-E-1017,West and North IAP TV,IAP TV
1598,28-11-2017 20:44:01,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North IAP TV,IAP TV
