TokenId,DateTime,Title,ArtistName,Playlistname,CategoryName
2883,05-12-2017 00:00:01,Channel ID,EC-CHID-CP-E-0617,West and North IAP TV,IAP TV
2883,04-12-2017 23:58:47,Saath Saath 1 - Going Back To Work,EC-SS1-WE-H-0617,West and North IAP TV,IAP TV
2883,04-12-2017 23:58:44,Wipe 4,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2883,04-12-2017 23:57:19,Pregnant Lullaby,EC-PL-MN-E-0617,West and North IAP TV,IAP TV
2883,04-12-2017 23:54:05,Abbott Vaccines Branded,BC-AVE-CH-E-1117,West and North IAP TV,IAP TV
2883,04-12-2017 23:52:27,Yolo - Curd,EC-YC-CN-H-0617,West and North IAP TV,IAP TV
2883,04-12-2017 23:50:56,Family Cleaning,EC-FC-GH-E-0617,West and North IAP TV,IAP TV
2883,04-12-2017 23:48:50,Sibling Rivalry,EC-SR-PT-E-0617,West and North IAP TV,IAP TV
2883,04-12-2017 23:48:47,Wipe 3,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2883,04-12-2017 23:47:21,Vitamin D,EC-VD-CH-E-0617,West and North IAP TV,IAP TV
2883,04-12-2017 23:43:48,How To Say No,EC-HTSN-PT-H-0617,West and North IAP TV,IAP TV
2883,04-12-2017 23:42:35,Outdoor Sports,EC-OS-GF-E-0617,West and North IAP TV,IAP TV
2883,04-12-2017 23:40:51,Furball 3 - Immunity - New,EC-F3I-CH-E-1017,West and North IAP TV,IAP TV
2883,04-12-2017 23:38:05,Recipe - Moong Sprout Dosa,EC-MSD-CN-E-1017,West and North IAP TV,IAP TV
2883,04-12-2017 23:36:42,Marico Saffola Branded Mushroom,BC-SAFM-CN-E-1017,West and North IAP TV,IAP TV
2883,04-12-2017 23:36:39,Wipe 2,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2883,04-12-2017 23:35:09,Germ Mascot,EC-GM-GH-E-0617,West and North IAP TV,IAP TV
2883,04-12-2017 23:32:29,Travelling With Kids,EC-TWK-PT-E-1017,West and North IAP TV,IAP TV
2883,04-12-2017 23:31:29,J&J How To Bathe Your Newborn,BC-JJHTB-PT-E-1017,West and North IAP TV,IAP TV
2883,04-12-2017 23:28:51,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North IAP TV,IAP TV
2883,04-12-2017 23:28:48,Wipe 1,EC-WIPE-CP-E-0617,West and North IAP TV,IAP TV
2883,04-12-2017 23:25:35,Doctors Speak About IAP,EC-DS-GH-E-0617,West and North IAP TV,IAP TV
