TokenId,DateTime,Title,ArtistName,PlaylistName,CategoryName
892,8/31/2017 11:58:54 PM,Saath Saath 1 - Going Back To Work,EC-SS1-WE-H-0617,West & North,IAP TV
892,8/31/2017 11:58:51 PM,Wipe 4,EC-WIPE-CP-E-0617,West & North,IAP TV
892,8/31/2017 11:57:57 PM,Desk Exercise,EC-DE-GF-E-0617,West & North,IAP TV
892,8/31/2017 11:56:40 PM,Malnutrition Film,EC-MF-GN-E-0617,West & North,IAP TV
892,8/31/2017 11:55:09 PM,Family Cleaning,EC-FC-GH-E-0617,West & North,IAP TV
892,8/31/2017 11:53:03 PM,Sibling Rivalry,EC-SR-PT-E-0617,West & North,IAP TV
892,8/31/2017 11:53:00 PM,Wipe 3,EC-WIPE-CP-E-0617,West & North,IAP TV
892,8/31/2017 11:51:33 PM,Vitamin D,EC-VD-CH-E-0617,West & North,IAP TV
892,8/31/2017 11:51:08 PM,Good Food Habits,EC-GFH-CN-E-0617,West & North,IAP TV
892,8/31/2017 11:49:54 PM,Outdoor Sports,EC-OS-GF-E-0617,West & North,IAP TV
892,8/31/2017 11:48:29 PM,Pregnant Lullaby,EC-PL-MN-E-0617,West & North,IAP TV
892,8/31/2017 11:48:26 PM,Wipe 2,EC-WIPE-CP-E-0617,West & North,IAP TV
892,8/31/2017 11:47:55 PM,Brush Twice A Day,EC-BTAD-CH-E-0617,West & North,IAP TV
892,8/31/2017 11:44:23 PM,How To Say No,EC-HTSN-PT-H-0617,West & North,IAP TV
892,8/31/2017 11:42:44 PM,Yolo - Curd,EC-YC-CN-H-0617,West & North,IAP TV
892,8/31/2017 11:41:14 PM,Germ Mascot,EC-GM-GH-E-0617,West & North,IAP TV
892,8/31/2017 11:41:12 PM,Wipe 1,EC-WIPE-CP-E-0617,West & North,IAP TV
892,8/31/2017 11:37:58 PM,Doctors Speak About IAP,EC-DS-GH-E-0617,West & North,IAP TV
892,8/31/2017 11:37:40 PM,Channel ID,EC-CHID-CP-E-0617,West & North,IAP TV
892,8/31/2017 11:37:32 PM,WB Copyright,EC-COPY-CP-E-0617,West & North,IAP TV
892,8/31/2017 11:37:25 PM,Disclaimer,EC-DISC-CP-E-0617,West & North,IAP TV
